loss_train, rec_loss, kl_loss
0.13884531,0.13884530630376604,0.0
0.14341846,0.14341845528946984,0.0
0.13477951,0.13477951453791726,0.0
0.12801912,0.12801911185185114,0.0
0.12275398,0.12275397611988915,0.0
0.11836828,0.11836828788121541,0.0
0.11463969,0.11463969614770678,0.0
0.110304244,0.11030424386262894,0.0
0.109355874,0.10935587022039625,0.0
0.10799487,0.10799486769570245,0.0
0.10413616,0.10413616233401829,0.0
0.10247345,0.10247345517079036,0.0
0.09903422,0.09903422246376674,0.0
0.09547964,0.09547963821225697,0.0
0.09204729,0.09204728404680888,0.0
0.087799266,0.08779926515287823,0.0
0.08594839,0.08594839026530583,0.0
0.08385333,0.0838533201151424,0.0
0.082514085,0.08251407990852992,0.0
0.08501371,0.08501371161805259,0.0
0.086512655,0.08651266247034073,0.0
0.09223533,0.09223532097207175,0.0
0.09938265,0.09938265217675103,0.0
0.0954952,0.09549520992570454,0.0
0.087452024,0.0874520159429974,0.0
0.09040857,0.09040856609741847,0.0
0.07809008,0.07809007830089992,0.0
0.0734547,0.07345469378762776,0.0
0.06470212,0.06470212050610119,0.0
0.062284615,0.062284612407286964,0.0
0.056569584,0.056569585783614054,0.0
0.05264458,0.05264458018872473,0.0
0.04910611,0.04910610823167695,0.0
0.044957157,0.04495715763833788,0.0
0.041870866,0.04187086638477114,0.0
0.039219305,0.039219303677479424,0.0
0.036733665,0.036733660846948624,0.0
0.03560506,0.03560506221320894,0.0
0.03420572,0.034205722933014236,0.0
0.031720653,0.03172065214150482,0.0
0.03023245,0.0302324497865306,0.0
0.029139055,0.029139054525229666,0.0
0.027258487,0.02725848824613624,0.0
0.027219407,0.027219405604733363,0.0
0.027995382,0.027995382332139544,0.0
0.041090965,0.04109096609883838,0.0
0.048839275,0.04883927396602101,0.0
0.05213035,0.052130349394347936,0.0
0.05352876,0.053528760456376605,0.0
0.053307235,0.05330723606877857,0.0
0.05021144,0.05021143870221244,0.0
0.047104325,0.047104328870773315,0.0
0.04109421,0.04109421206845178,0.0
0.031692464,0.03169246266285578,0.0
0.027240299,0.02724029661880599,0.0
0.024571206,0.0245712057997783,0.0
0.021892626,0.021892624389794137,0.0
0.019929957,0.019929957886536915,0.0
0.017702196,0.017702193309863407,0.0
0.015706642,0.015706640254292224,0.0
0.0145046925,0.01450469262070126,0.0
0.013245249,0.013245248546202978,0.0
0.012790137,0.012790136660138765,0.0
0.0116581945,0.011658194267915355,0.0
0.011069467,0.011069468222558498,0.0
0.010707777,0.01070777771787511,0.0
0.009985742,0.00998574226266808,0.0
0.01012723,0.01012723044388824,0.0
0.009295276,0.009295275538331933,0.0
0.009126301,0.009126299836983284,0.0
0.008792578,0.008792578035758601,0.0
0.008477622,0.008477621660050418,0.0
0.008405668,0.008405667884896198,0.0
0.007827899,0.007827899936172698,0.0
0.007545534,0.007545534676561753,0.0
0.007504182,0.0075041815224621035,0.0
0.0074317507,0.007431750547968679,0.0
0.0071855537,0.007185553510983785,0.0
0.0069397297,0.006939729520430167,0.0
0.006808021,0.006808020847125186,0.0
0.006606836,0.006606835664974319,0.0
0.0064247367,0.006424737111147907,0.0
0.006256145,0.006256144907739427,0.0
0.005925425,0.005925424500472016,0.0
0.005874123,0.005874122958630323,0.0
0.0058269403,0.005826939932174153,0.0
0.00549669,0.005496689894547065,0.0
0.005230787,0.005230787106686168,0.0
0.0055104415,0.005510441596723265,0.0
0.0054514566,0.005451456540160709,0.0
0.0051899934,0.0051899937809341485,0.0
0.0049109366,0.0049109366567184525,0.0
0.005044739,0.005044739227741957,0.0
0.004817456,0.0048174557741731405,0.0
0.0045864903,0.004586490621376369,0.0
0.004630724,0.004630724226848947,0.0
0.0045889467,0.004588947165757418,0.0
0.0045877397,0.004587739576689071,0.0
0.004305365,0.004305365029722452,0.0
0.004145699,0.004145699268620875,0.0
0.004328075,0.004328075097873807,0.0
0.004239015,0.004239014841409193,0.0
0.0043410007,0.004341000716926323,0.0
0.003971192,0.00397119202858044,0.0
0.0038165206,0.0038165205365253817,0.0
0.0036899853,0.0036899851531618172,0.0
0.0035744219,0.003574421706919869,0.0
0.0034209893,0.0034209894689006936,0.0
0.0033521135,0.0033521137148555783,0.0
0.0032554376,0.003255437697387404,0.0
0.003212656,0.0032126561272889376,0.0
0.0031481772,0.00314817712124851,0.0
0.0030853618,0.003085361767767204,0.0
0.0030026743,0.0030026743188500404,0.0
0.002952542,0.00295254192315042,0.0
0.0030442467,0.003044246773545941,0.0
0.0028278178,0.0028278177811039817,0.0
0.0028768873,0.0028768871238248218,0.0
0.0027376823,0.002737682338597046,0.0
0.0027417424,0.0027417423617508677,0.0
0.0027880706,0.0027880703564733267,0.0
0.0025915552,0.002591555110282368,0.0
0.0028116438,0.0028116440581571725,0.0
0.0028194552,0.0028194553322262233,0.0
0.0027268364,0.0027268362593733603,0.0
0.0027990674,0.0027990674134343863,0.0
0.002658582,0.0026585818268358707,0.0
0.0025858402,0.002585840113978419,0.0
0.002740158,0.0027401579750908744,0.0
0.0024419678,0.0024419678116424214,0.0
0.0024340292,0.0024340293473667568,0.0
0.0023031682,0.002303167931838996,0.0
0.0022916344,0.0022916345236202082,0.0
0.0022111994,0.0022111994524796805,0.0
0.0021785523,0.0021785523923527864,0.0
0.0021357269,0.0021357270242232415,0.0
0.0020876399,0.0020876397740923697,0.0
0.0020049885,0.0020049886726256874,0.0
0.0019851152,0.0019851151931410036,0.0
0.0019493893,0.0019493895686335033,0.0
0.0019466555,0.0019466554254500403,0.0
0.0018620712,0.001862071066473921,0.0
0.0018805857,0.0018805858368674915,0.0
0.0018406858,0.001840685959905386,0.0
0.0018057115,0.0018057114211842418,0.0
0.0017696425,0.001769642384412388,0.0
0.0017513103,0.0017513102567237285,0.0
0.0017673853,0.0017673854923082723,0.0
0.001861189,0.0018611888323600094,0.0
0.0016940602,0.0016940602153125736,0.0
0.0016648867,0.001664886690883173,0.0
0.0016030397,0.0016030397964641452,0.0
0.001647565,0.0016475649317726493,0.0
0.0015972818,0.0015972818558414776,0.0
0.0015558323,0.0015558323615954982,0.0
0.0015393472,0.0015393471241825158,0.0
0.0015479545,0.0015479545497025053,0.0
0.0015186382,0.001518638287153509,0.0
0.0015307186,0.0015307187180345256,0.0
0.001469645,0.001469644911897679,0.0
0.001461691,0.0014616909514491756,0.0
0.0014054019,0.0014054019961299167,0.0
0.0013851409,0.0013851409959089425,0.0
0.0014300847,0.0014300845796242356,0.0
0.0014191841,0.0014191840827051136,0.0
0.0013622753,0.001362275345147484,0.0
0.0013789006,0.0013789006819327672,0.0
0.0013374771,0.0013374771289010015,0.0
0.001394897,0.0013948969426564872,0.0
0.0013054791,0.0013054790971283284,0.0
0.0012995307,0.0012995307333767414,0.0
0.0012750333,0.0012750333537244135,0.0
0.001254429,0.0012544290317843358,0.0
0.0012217908,0.001221790793351829,0.0
0.0012189114,0.0012189112668339577,0.0
0.00115958,0.0011595799846367703,0.0
0.0011681296,0.0011681296875596875,0.0
0.0011502081,0.0011502080402957897,0.0
0.0011629101,0.0011629101289953622,0.0
0.001184532,0.0011845319079131717,0.0
0.0011144427,0.0011144427893062432,0.0
0.0011800412,0.0011800412515488763,0.0
0.0011727203,0.001172720389958057,0.0
0.0012491579,0.0012491579012324412,0.0
0.0013645132,0.00136451314513882,0.0
0.0020710109,0.0020710107896270025,0.0
0.031498354,0.03149835206568241,0.0
0.12517858,0.12517857965495852,0.0
0.11374923,0.11374923172924253,0.0
0.08501688,0.08501688059833315,0.0
0.07363884,0.07363884937432078,0.0
0.066293165,0.06629317171043819,0.0
0.05470935,0.05470934593015247,0.0
0.04637722,0.04637722215718693,0.0
0.047799755,0.04779975819918844,0.0
0.04098471,0.04098470716012849,0.0
0.19154671,0.07229932376907931,0.119247355
0.109328814,0.08296925781501664,0.026359554
0.117149726,0.09375011175870895,0.023399616
0.08756678,0.06604702770709991,0.02151975
0.07555291,0.05295081022712919,0.022602104
0.06046848,0.03924761443502373,0.02122087
0.052656617,0.03380729195972284,0.018849326
0.04533525,0.02707049995660782,0.01826475
0.04175547,0.023527400154206488,0.018228075
0.040627938,0.022037206114166312,0.018590728
0.054598402,0.035545336806939706,0.019053066
0.08536005,0.05926577829652362,0.026094267
0.07194591,0.04494528431031439,0.027000628
0.06303897,0.040047059663467936,0.022991907
0.053973895,0.029285371717479493,0.024688525
0.047862604,0.026109905706511602,0.021752702
0.046561953,0.02583928219974041,0.020722669
0.042285085,0.021186349913477898,0.021098735
0.043239065,0.022037191419965692,0.021201871
0.05823935,0.0290940942035781,0.029145258
0.050333504,0.023174643516540527,0.027158858
0.051149234,0.027039815361301105,0.024109414
0.046687238,0.023959313829739887,0.022727922
0.04973902,0.02848944150739246,0.021249585
0.04562064,0.020628391868538327,0.024992248
0.04463781,0.020392090289129153,0.024245715
0.047265764,0.02375781691322724,0.023507949
0.045285836,0.022482436150312424,0.022803392
0.04310319,0.01938242196208901,0.023720767
0.040375873,0.017649581655859947,0.022726292
0.041332662,0.02033673009524743,0.020995932
0.04652684,0.024042122066020966,0.022484722
0.04458769,0.02084411887658967,0.023743572
0.044301175,0.020293427631258965,0.02400775
0.044742465,0.021350929306613073,0.023391537
0.046004944,0.02232898450973961,0.02367596
0.044581983,0.01988293168445428,0.024699055
0.04654725,0.023226750393708546,0.023320502
0.043561876,0.01925426483568218,0.02430761
0.045179095,0.021853214854167566,0.023325883
0.046569288,0.02174738422036171,0.0248219
0.0438228,0.017213720828294754,0.026609074
0.04176009,0.01874032451046838,0.023019765
0.045083527,0.02183556453221374,0.023247963
0.049231082,0.02468389593478706,0.02454719
0.045100547,0.016670631762180064,0.028429912
0.04494313,0.02130178517351548,0.023641342
0.045951832,0.021329327382975154,0.024622504
0.04582001,0.019134210836556222,0.0266858
0.04731228,0.02126239302257697,0.02604989
0.04662097,0.02126832337429126,0.025352644
0.052044854,0.02710403564075629,0.024940824
0.059681866,0.030005665495991707,0.029676199
0.05468591,0.024943931442168023,0.029741982
0.060233228,0.031734926626086235,0.0284983
0.054584082,0.023294655606150627,0.03128943
0.05336592,0.023694403366082244,0.02967152
0.049494874,0.022603723220527172,0.02689115
0.051216617,0.024931118306186464,0.026285497
0.052132174,0.023064033852683172,0.029068138
0.04957594,0.02219664605541362,0.027379295
0.04867227,0.02315584808174107,0.025516426
0.049969412,0.021674562556048233,0.028294848
0.048365533,0.020764575753774907,0.027600957
0.04595301,0.019810036135216553,0.026142973
0.049598526,0.023366852559977107,0.02623167
0.05014605,0.02205687274949418,0.028089175
0.046501406,0.018646955386632018,0.02785445
0.04882225,0.021721422154870298,0.027100835
0.050659258,0.0211219165681137,0.02953734
0.046201847,0.0184477593542801,0.027754087
0.050219372,0.023747698817816045,0.026471669
0.054437745,0.019710006295806833,0.03472774
0.051410753,0.017964253512521584,0.033446502
0.045522496,0.020268325073023636,0.02525417
0.044595227,0.020702226190931268,0.023893006
0.04588041,0.019868935458362103,0.026011473
0.04580666,0.018454677218364343,0.027351981
0.041928403,0.01723742505742444,0.024690978
0.04290503,0.019354633676509064,0.023550397
0.05061878,0.025013339809245534,0.02560544
0.047405098,0.017650519187251728,0.029754579
0.04887022,0.01933309580716822,0.029537132
0.05029744,0.02237612981763151,0.027921306
0.049488302,0.022206213946143787,0.027282093
0.05033189,0.022212463327580027,0.028119424
0.047687132,0.018667020214100678,0.029020114
0.046666093,0.019606223329901695,0.027059874
0.045941573,0.01977100119822555,0.026170572
0.049835157,0.022158563654455874,0.02767659
0.048293907,0.01859868545499113,0.02969522
0.051777486,0.02575813068283929,0.026019357
0.049311195,0.021563563495874405,0.027747627
0.049213655,0.020628039311203692,0.028585613
0.05013949,0.02252003312524822,0.027619453
0.05121801,0.02192065864801407,0.029297352
0.050367627,0.022891083732247353,0.027476547
0.046903204,0.019405338188840285,0.027497862
0.0506361,0.020463296936617956,0.030172804
0.043241695,0.016094305862983067,0.027147382
0.044414993,0.019389061567684013,0.025025928
0.04652911,0.01910833434926139,0.02742078
0.049592778,0.02019145919217004,0.029401323
0.049117155,0.019764740123516984,0.029352417
0.047153495,0.02076810898466243,0.02638539
0.047688197,0.020091235327223938,0.027596958
0.047150522,0.01762438327487972,0.02952614
0.048430875,0.020362913712031312,0.02806796
0.044900306,0.017609740814401045,0.02729056
0.04977965,0.023494114271468587,0.026285535
0.04840978,0.021252053789794445,0.027157722
0.04855066,0.02021325845271349,0.028337402
0.046794455,0.017032719631161954,0.02976174
0.05055719,0.023250182780126732,0.02730701
0.044758458,0.018092245898312993,0.02666621
0.044651322,0.01832696867899762,0.026324352
0.045861516,0.021000791237586074,0.024860727
0.047423184,0.020652355212304328,0.026770826
0.045329824,0.01822491507563326,0.027104909
0.045100026,0.019715302106406953,0.025384724
0.04719944,0.021118750588761434,0.02608069
0.04756834,0.020784590393304825,0.02678375
0.04659508,0.019437419561048348,0.02715766
0.046841424,0.02067073206934664,0.02617069
0.04634453,0.02107072787152396,0.0252738
0.045981277,0.019957033813827567,0.026024245
0.04385597,0.017654014854795404,0.026201954
0.049748067,0.02164310755001174,0.028104957
0.048532147,0.01749842965768443,0.03103372
0.044960234,0.017989340962635145,0.026970893
0.043684576,0.018332877920733556,0.025351696
0.04437404,0.019434518180787563,0.024939528
0.045440093,0.020961026557617717,0.024479065
0.04735606,0.021514125478764374,0.025841938
0.044671655,0.01921404515289598,0.025457613
0.046144985,0.019366253581311967,0.026778735
0.04437781,0.01716643727074067,0.027211372
0.047707357,0.021923780751725037,0.025783572
0.04684391,0.01968204054153628,0.027161868
0.042964116,0.01581601912362708,0.027148094
0.04535739,0.01861318138738473,0.026744211
0.04655127,0.021171052526268695,0.025380215
0.04340097,0.01773922300587098,0.025661744
0.044038795,0.017770901839766238,0.026267894
0.043237973,0.018598776621123154,0.024639197
0.045373432,0.02268444322463539,0.022688989
0.044186685,0.019547993420726724,0.024638692
0.0436267,0.016072979403866663,0.027553724
0.04387065,0.01783049541215102,0.026040155
0.045308515,0.02019314809391896,0.025115367
0.04482772,0.01979411103659206,0.025033606
0.04499605,0.018913917140000396,0.026082134
0.04567554,0.02042808797624376,0.025247447
0.044771645,0.01989423969967498,0.0248774
0.04132363,0.016050729693637952,0.0252729
0.042594343,0.0185502999358707,0.024044044
0.045572616,0.0220017878131734,0.023570828
0.04171346,0.017394631169736385,0.024318831
0.044730738,0.02110989350411627,0.023620848
0.043257162,0.019283886688450973,0.023973277
0.042303793,0.01728269499209192,0.025021102
0.04217519,0.017931022370855015,0.024244163
0.048301946,0.024683488739861384,0.023618452
0.041772317,0.017362136497265764,0.02441018
0.043070037,0.01933741931700044,0.023732617
0.040611807,0.016258850797182985,0.024352953
0.04068608,0.016769179970853858,0.023916898
0.04212825,0.020444179885089397,0.021684073
0.042184602,0.01983288758330875,0.022351716
0.042631045,0.01740130145723621,0.025229745
0.04133418,0.01763369215445386,0.023700487
0.042851824,0.020963298570778634,0.021888526
0.04453565,0.020278581004175875,0.024257071
0.044766776,0.01880270501391755,0.02596407
0.04416635,0.0199228140215079,0.024243537
0.043067697,0.01876122307860189,0.024306472
0.043534443,0.020337103141678706,0.02319734
0.042347346,0.019226588412291475,0.023120755
0.041734383,0.017546747397217486,0.024187634
0.042410508,0.018318328799472913,0.024092179
0.04143639,0.017217919644382264,0.024218466
0.041772462,0.018996188313596778,0.022776272
0.04035456,0.01774261353744401,0.022611946
0.04424974,0.021054249670770433,0.023195494
0.04121658,0.017732994734413095,0.023483587
0.043018457,0.02010216439763705,0.022916295
0.039338812,0.01710515572792954,0.022233656
0.04144688,0.0203620462367932,0.021084834
0.043132998,0.020916541210479207,0.022216454
0.04578959,0.02029964058763451,0.02548995
0.043085184,0.017992434816228017,0.025092749
0.04243526,0.019414554350078106,0.023020707
0.041679904,0.019121972533563774,0.022557931
0.042656105,0.018953382968902588,0.023702722
0.04301061,0.020409206963247724,0.022601405
0.041580405,0.019289676306976214,0.022290729
0.044724945,0.02153446525335312,0.023190478
0.04169682,0.01794563927170303,0.023751186
0.043939427,0.02164702158835199,0.022292407
0.04149986,0.019559493184917502,0.021940371
0.04180863,0.01981690577748749,0.021991722
0.042912524,0.020853623126943905,0.022058899
0.040629126,0.019087193223337334,0.021541933
0.04180143,0.020159097698827583,0.021642333
0.0409248,0.0184870230861836,0.022437774
0.041886415,0.01999506199111541,0.02189135
0.04289629,0.021853086435132556,0.021043204
0.041456614,0.01943904057972961,0.022017572
0.041601557,0.01877506480862697,0.022826495
0.043094166,0.020553796966042783,0.022540372
0.039715566,0.017401499363283317,0.02231406
0.04101164,0.020186460783912077,0.020825177
0.0419908,0.020720223585764568,0.021270579
0.04201604,0.01982016923526923,0.022195868
0.040113833,0.018750515456000965,0.021363324
0.040878303,0.02064334021674262,0.020234963
0.041541584,0.021277213986549113,0.020264369
0.039218817,0.01848967745900154,0.02072914
0.03991278,0.019682677048775885,0.020230107
0.040882606,0.020675107112361327,0.020207502
0.0418893,0.02072880489544736,0.021160493
0.04083138,0.020367457220951717,0.020463925
0.0415772,0.021527564773956936,0.020049635
0.042105176,0.021685886714193556,0.020419288
0.04020749,0.019081271460486784,0.021126218
0.038726546,0.01861467036522097,0.02011188
0.039813355,0.021277293355928525,0.018536065
0.041453697,0.02233737852010462,0.019116316
0.039072115,0.01896064169704914,0.020111473
0.03964527,0.020168448694878154,0.019476822
0.03877685,0.019850527453753684,0.018926319
0.04182682,0.023173066476980846,0.018653754
0.039533973,0.01954599262939559,0.019987982
0.039979126,0.02003073537101348,0.01994839
0.041093003,0.021809461216131847,0.01928354
0.04029749,0.02084535825997591,0.019452127
0.03928476,0.019318298022780154,0.019966463
0.038514584,0.019105700569020376,0.019408882
0.04022647,0.021313505454195872,0.018912964
0.039439037,0.02124298984805743,0.018196046
0.039647818,0.021340253555940256,0.018307563
0.03919483,0.020683165329198044,0.018511664
0.040329833,0.021701168165438704,0.01862866
0.037752926,0.019289671753843624,0.018463256
0.038093228,0.020126157647205725,0.017967073
0.038786054,0.0211833825127946,0.01760267
0.040991753,0.022931643865174718,0.01806011
0.039447166,0.020355308945808146,0.019091858
0.040595412,0.021533030395706493,0.019062385
